,timestamp,order type,eth,uni,uni/eth,usd volume,transaction.id,block number
61,1624363450,sell,24.282433335118284,3046.44,125.45859625996005,45099.84861441003,0x2812b156109215064242429297ab5f47f1eaa8f1145b3ade0c38bfdfe6eb04db,12683894
62,1624363450,buy,4.43135309,554.1844279340397,125.05986697034781,8229.178274591912,0x26e43864d5e2169d4e611167e1e1d8600f25dfe5a150ab544b6e0bb5a4638ff4,12683894
63,1624363450,sell,18.31794145793273,2303.0,125.72373403904878,34017.06043714663,0x0b02275105ad07fc484f3a4f72f51960aacb8fea367b96c8041b509ca9a544a0,12683894
64,1624363401,sell,53.7984,6723.7730799241735,124.98091169856674,99933.97593988586,0x1c07cda954b74a2bd57a6fb55e20d19f2e667629178708d9f0a7f8a52121eb87,12683892
65,1624363328,sell,3.7935374102056314,472.72727272726064,124.61384233499258,7050.204330154362,0x1236cf6d1585f36834f298b66e1129ff12e237ef8baa2746182f60703fbe58e4,12683886
66,1624363316,sell,26.899,3346.7355731378257,124.41858705296946,50070.2524010104,0xb7e52f66bce225ff5be3a0aef11c6cc34e28ed838609aa5a6291125bfe0d108c,12683885
67,1624363316,sell,29.388283799617238,3645.26623537088,124.03807790294843,54730.42946234724,0x41e3d828300273123cc8af450fe9e38b0274a0c349f82be1d5429518cdda4dd1,12683885
68,1624363316,sell,1.890921551161856,234.92087835522688,124.23618431493486,3521.5036468391568,0x3aee522ce1548a9033fa67150e525a0f8a61865cdaa8a45c3b66efee7bb4eebb,12683885
69,1624363265,sell,10.234660936015008,1266.9299288588256,123.78816814542374,19078.723761238216,0xb9ce9b2ff598aa8e8c79761d3ba99490be43cfd49d8246a46f8f1ca2bb489ef4,12683883
70,1624363248,sell,6.914272279094736,855.1586834073552,123.68021519674929,12888.91115119428,0x1fe0e59b188b4643c853cda6ba39283cf54c552bcd09e94f970d5c530ed41159,12683881
